 ! Swift/XRT detailed lightcurve of trigger: 13481, name: SRGt J071522.1-191609 
 ! T0 for this burst is Swift MET=609380973.4006 s, = 2020 Apr 24 at 00:29:08.577 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! PC data
58975.7036507245	0.000578703703703704	-0.000578703703703704	1.445607e-01	4.675353e-02	-3.849430e-02	1.325474e-03	5.411224e-04	1.000000
58975.7048081319	0.000578703703703704	-0.000578703703703704	2.765557e-01	5.828842e-02	-5.828842e-02	2.430035e-03	7.326832e-04	1.000000
58975.7059655394	0.000578703703703704	-0.000578703703703704	1.205685e-01	4.304801e-02	-3.480089e-02	8.836492e-04	4.418246e-04	1.000000
58975.7071229468	0.000578703703703704	-0.000578703703703704	1.637165e-01	5.392566e-02	-4.442508e-02	3.508079e-03	8.770197e-04	0.999964
58975.7082803542	0.000578703703703704	-0.000578703703703704	1.849443e-01	5.765193e-02	-4.785241e-02	2.416729e-03	7.286712e-04	0.999994
58975.7094377616	0.000578703703703704	-0.000578703703703704	2.400781e-01	5.422808e-02	-5.422808e-02	1.988211e-03	6.627369e-04	1.000000
58977.2916135579	0.000578703703703704	-0.000578703703703704	2.379638e-01	5.470643e-02	-5.470643e-02	3.913512e-04	2.767271e-04	1.000000
58977.2927709653	0.000578703703703704	-0.000578703703703704	1.857362e-01	4.833891e-02	-4.833891e-02	1.174054e-03	4.793054e-04	1.000000
58977.2939283727	0.000578703703703704	-0.000578703703703704	4.774849e-02	3.003010e-02	-2.136445e-02	1.761080e-03	5.870268e-04	1.000000
58977.2950857801	0.000578703703703704	-0.000578703703703704	2.728510e-01	5.854004e-02	-5.854004e-02	1.369729e-03	5.177090e-04	1.000000
58977.2962431875	0.000578703703703704	-0.000578703703703704	1.346374e-01	4.607757e-02	-3.763855e-02	2.152432e-03	6.489825e-04	1.000000
58977.2974005949	0.000578703703703704	-0.000578703703703704	2.731438e-01	5.854995e-02	-5.854995e-02	1.174054e-03	4.793054e-04	1.000000
58977.2985580023	0.000578703703703704	-0.000578703703703704	9.638982e-02	4.004806e-02	-3.156436e-02	2.739458e-03	7.321510e-04	1.000000
58977.2997154097	0.000578703703703704	-0.000578703703703704	2.214206e-01	5.288589e-02	-5.288589e-02	2.348107e-03	6.778401e-04	1.000000
