 ! Swift/XRT detailed lightcurve of trigger: 10955, name: Swift J1858.6-0814 
 ! T0 for this burst is Swift MET=562861999.80058 s, = 2018 Nov 02 at 14:32:57.946 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
58914.77189581	5.78703703703704e-05	-5.78703703703704e-05	1.765898e+01	1.398723e+00	-1.398725e+00	1.358025e-01	9.602685e-02	1.000000
58914.7720115507	5.78703703703704e-05	-5.78703703703704e-05	1.909993e+01	1.499878e+00	-1.499881e+00	8.148148e-01	2.352168e-01	1.000000
58914.7721272914	5.78703703703704e-05	-5.78703703703704e-05	2.046608e+01	1.499894e+00	-1.499897e+00	6.790123e-02	6.790123e-02	1.000000
58914.7722430322	5.78703703703704e-05	-5.78703703703704e-05	1.936635e+01	1.487042e+00	-1.487045e+00	4.753086e-01	1.796498e-01	1.000000
58914.7723587729	5.78703703703704e-05	-5.78703703703704e-05	1.856923e+01	1.438615e+00	-1.438617e+00	2.037037e-01	1.176084e-01	1.000000
58914.7724745137	5.78703703703704e-05	-5.78703703703704e-05	1.881923e+01	1.466770e+00	-1.466773e+00	4.753086e-01	1.796498e-01	1.000000
58914.7725902544	5.78703703703704e-05	-5.78703703703704e-05	1.802267e+01	1.417697e+00	-1.417699e+00	2.037037e-01	1.176084e-01	1.000000
58914.7727059951	5.78703703703704e-05	-5.78703703703704e-05	1.991167e+01	1.506903e+00	-1.506906e+00	4.753086e-01	1.796498e-01	1.000000
58914.7728217359	5.78703703703704e-05	-5.78703703703704e-05	1.889667e+01	1.450982e+00	-1.450985e+00	2.037037e-01	1.176084e-01	1.000000
58914.7729374766	5.78703703703704e-05	-5.78703703703704e-05	2.013296e+01	1.501320e+00	-1.501322e+00	2.716049e-01	1.358025e-01	1.000000
58914.7730532174	5.78703703703704e-05	-5.78703703703704e-05	2.082538e+01	1.530828e+00	-1.530831e+00	3.395062e-01	1.518318e-01	1.000000
58914.7731689581	5.78703703703704e-05	-5.78703703703704e-05	1.768993e+01	1.419233e+00	-1.419236e+00	4.074074e-01	1.663234e-01	1.000000
58914.7732846988	5.78703703703704e-05	-5.78703703703704e-05	1.951549e+01	1.483393e+00	-1.483396e+00	3.395062e-01	1.518318e-01	1.000000
58914.7734004396	5.78703703703704e-05	-5.78703703703704e-05	2.082602e+01	1.530875e+00	-1.530878e+00	3.395062e-01	1.518318e-01	1.000000
58914.7735161803	5.78703703703704e-05	-5.78703703703704e-05	1.932617e+01	1.463474e+00	-1.463477e+00	1.358025e-01	9.602685e-02	1.000000
58914.7736319211	5.78703703703704e-05	-5.78703703703704e-05	2.339350e+01	1.635483e+00	-1.635486e+00	2.037037e-01	1.176084e-01	1.000000
58914.7737476618	5.78703703703704e-05	-5.78703703703704e-05	1.806748e+01	1.424602e+00	-1.424604e+00	2.716049e-01	1.358025e-01	1.000000
58914.7738634025	5.78703703703704e-05	-5.78703703703704e-05	1.762339e+01	1.407180e+00	-1.407183e+00	2.716049e-01	1.358025e-01	1.000000
58914.7739791433	5.78703703703704e-05	-5.78703703703704e-05	1.783207e+01	1.443749e+00	-1.443751e+00	6.790123e-01	2.147226e-01	1.000000
58914.774094884	5.78703703703704e-05	-5.78703703703704e-05	2.089868e+01	1.528964e+00	-1.528967e+00	2.716049e-01	1.358025e-01	1.000000
58914.7742106248	5.78703703703704e-05	-5.78703703703704e-05	1.973431e+01	1.477535e+00	-1.477538e+00	1.358025e-01	9.602685e-02	1.000000
58914.7743263655	5.78703703703704e-05	-5.78703703703704e-05	2.282423e+01	1.604713e+00	-1.604716e+00	4.074074e-01	1.663234e-01	1.000000
58914.7744421063	5.78703703703704e-05	-5.78703703703704e-05	2.016896e+01	1.507187e+00	-1.507189e+00	3.395062e-01	1.518318e-01	1.000000
58914.774557847	5.78703703703704e-05	-5.78703703703704e-05	2.071514e+01	1.526851e+00	-1.526853e+00	3.395062e-01	1.518318e-01	1.000000
58914.7746735877	5.78703703703704e-05	-5.78703703703704e-05	2.071801e+01	1.513483e+00	-1.513486e+00	1.358025e-01	9.602685e-02	1.000000
58914.7747893285	5.78703703703704e-05	-5.78703703703704e-05	1.889164e+01	1.464755e+00	-1.464757e+00	4.074074e-01	1.663234e-01	1.000000
58914.7749050692	5.78703703703704e-05	-5.78703703703704e-05	2.035100e+01	1.509215e+00	-1.509218e+00	2.716049e-01	1.358025e-01	1.000000
58914.77502081	5.78703703703704e-05	-5.78703703703704e-05	1.951287e+01	1.483194e+00	-1.483196e+00	3.395062e-01	1.518318e-01	1.000000
58914.7751365507	5.78703703703704e-05	-5.78703703703704e-05	2.279068e+01	1.599376e+00	-1.599380e+00	3.395062e-01	1.518318e-01	1.000000
58914.7752522914	5.78703703703704e-05	-5.78703703703704e-05	2.031563e+01	1.503405e+00	-1.503408e+00	2.037037e-01	1.176084e-01	1.000000
58914.7753680322	5.78703703703704e-05	-5.78703703703704e-05	2.082023e+01	1.543880e+00	-1.543883e+00	5.432099e-01	1.920537e-01	1.000000
58914.7754837729	5.78703703703704e-05	-5.78703703703704e-05	2.060040e+01	1.536031e+00	-1.536033e+00	5.432099e-01	1.920537e-01	1.000000
