 ! Swift/XRT detailed lightcurve of trigger: 13781, name: MAXI J1957032 
 ! T0 for this burst is Swift MET=453251111.4006 s, = 2015 May 13 at 23:04:57.825 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57661.0879159815	5.78703703703704e-05	-5.78703703703704e-05	2.214307e+01	1.593149e+00	-1.593094e+00	4.236111e-01	1.894446e-01	1.000000
57661.0880317222	5.78703703703704e-05	-5.78703703703704e-05	2.385766e+01	1.634095e+00	-1.634034e+00	1.694444e-01	1.198153e-01	1.000000
57661.088147463	5.78703703703704e-05	-5.78703703703704e-05	2.396831e+01	1.637842e+00	-1.637780e+00	1.694444e-01	1.198153e-01	1.000000
57661.0882632037	5.78703703703704e-05	-5.78703703703704e-05	2.032661e+01	1.542344e+00	-1.542296e+00	5.930556e-01	2.241539e-01	1.000000
57661.0883789444	5.78703703703704e-05	-5.78703703703704e-05	2.272191e+01	1.614082e+00	-1.614025e+00	4.236111e-01	1.894446e-01	1.000000
57661.0884946852	5.78703703703704e-05	-5.78703703703704e-05	2.296783e+01	1.649464e+00	-1.649407e+00	5.083333e-01	2.075262e-01	1.000000
57661.0886104259	5.78703703703704e-05	-5.78703703703704e-05	2.190238e+01	1.588189e+00	-1.588135e+00	4.236111e-01	1.894446e-01	1.000000
57661.0887261667	5.78703703703704e-05	-5.78703703703704e-05	2.147937e+01	1.569923e+00	-1.569870e+00	4.236111e-01	1.894446e-01	1.000000
57661.0888419074	5.78703703703704e-05	-5.78703703703704e-05	2.234323e+01	1.593977e+00	-1.593921e+00	3.388889e-01	1.694444e-01	1.000000
57661.0889576481	5.78703703703704e-05	-5.78703703703704e-05	2.541446e+01	1.691341e+00	-1.691274e+00	2.541667e-01	1.467432e-01	1.000000
57661.0890733889	5.78703703703704e-05	-5.78703703703704e-05	2.388530e+01	1.646421e+00	-1.646359e+00	3.388889e-01	1.694444e-01	1.000000
57661.0891891296	5.78703703703704e-05	-5.78703703703704e-05	2.368269e+01	1.645450e+00	-1.645389e+00	4.236111e-01	1.894446e-01	1.000000
57661.0893048704	5.78703703703704e-05	-5.78703703703704e-05	1.949369e+01	1.498496e+00	-1.498450e+00	4.236111e-01	1.894446e-01	1.000000
57661.0894206111	5.78703703703704e-05	-5.78703703703704e-05	2.288862e+01	1.607220e+00	-1.607162e+00	2.541667e-01	1.467432e-01	1.000000
57661.0895363519	5.78703703703704e-05	-5.78703703703704e-05	2.320686e+01	1.620197e+00	-1.620137e+00	1.694444e-01	1.198153e-01	1.000000
57661.0896520926	5.78703703703704e-05	-5.78703703703704e-05	2.354131e+01	1.659804e+00	-1.659742e+00	4.236111e-01	1.894446e-01	1.000000
