 ! Swift/XRT detailed lightcurve of trigger: 15208, name: MAXI J1816-195 
 ! T0 for this burst is Swift MET=519815462.0006 s, = 2017 Jun 22 at 09:10:42.746 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
59738.1965942396	5.78703703703704e-05	-5.78703703703704e-05	4.228927e+01	2.199961e+00	-2.199973e+00	1.032500e+00	2.759472e-01	1.000000
59738.1967099803	5.78703703703704e-05	-5.78703703703704e-05	4.771887e+01	2.322840e+00	-2.322855e+00	5.162500e-01	1.951242e-01	1.000000
59738.1968257211	5.78703703703704e-05	-5.78703703703704e-05	4.517229e+01	2.262738e+00	-2.262752e+00	1.106250e+00	2.856325e-01	1.000000
59738.1969414618	5.78703703703704e-05	-5.78703703703704e-05	4.283744e+01	2.180325e+00	-2.180338e+00	4.425000e-01	1.806499e-01	1.000000
59738.1970572025	5.78703703703704e-05	-5.78703703703704e-05	4.762234e+01	2.331887e+00	-2.331902e+00	5.900000e-01	2.085965e-01	1.000000
59738.1971729433	5.78703703703704e-05	-5.78703703703704e-05	4.509127e+01	2.234990e+00	-2.235004e+00	5.162500e-01	1.951242e-01	1.000000
59738.197288684	5.78703703703704e-05	-5.78703703703704e-05	4.762948e+01	2.317424e+00	-2.317439e+00	1.032500e+00	2.759472e-01	1.000000
59738.1974044248	5.78703703703704e-05	-5.78703703703704e-05	4.381438e+01	2.207105e+00	-2.207118e+00	5.900000e-01	2.085965e-01	1.000000
59738.1975201655	5.78703703703704e-05	-5.78703703703704e-05	4.661045e+01	2.271577e+00	-2.271592e+00	5.162500e-01	1.951242e-01	1.000000
59738.1976359062	5.78703703703704e-05	-5.78703703703704e-05	4.590597e+01	2.261310e+00	-2.261325e+00	6.637500e-01	2.212500e-01	1.000000
59738.197751647	5.78703703703704e-05	-5.78703703703704e-05	4.513007e+01	2.266040e+00	-2.266054e+00	1.180000e+00	2.950000e-01	1.000000
59738.1978673877	5.78703703703704e-05	-5.78703703703704e-05	4.565810e+01	2.290419e+00	-2.290434e+00	9.587500e-01	2.659094e-01	1.000000
59738.1979831285	5.78703703703704e-05	-5.78703703703704e-05	4.806982e+01	2.331309e+00	-2.331325e+00	7.375000e-01	2.332180e-01	1.000000
59738.1980988692	5.78703703703704e-05	-5.78703703703704e-05	4.041098e+01	2.131951e+00	-2.131962e+00	8.112500e-01	2.446011e-01	1.000000
59738.19821461	5.78703703703704e-05	-5.78703703703704e-05	4.211920e+01	2.211193e+00	-2.211205e+00	1.253750e+00	3.040790e-01	1.000000
59738.1983303507	5.78703703703704e-05	-5.78703703703704e-05	4.942610e+01	2.366820e+00	-2.366836e+00	6.637500e-01	2.212500e-01	1.000000
59738.1984460914	5.78703703703704e-05	-5.78703703703704e-05	4.503969e+01	2.240472e+00	-2.240486e+00	6.637500e-01	2.212500e-01	1.000000
59738.1985618322	5.78703703703704e-05	-5.78703703703704e-05	4.430060e+01	2.225680e+00	-2.225694e+00	7.375000e-01	2.332180e-01	1.000000
59738.1986775729	5.78703703703704e-05	-5.78703703703704e-05	4.460451e+01	2.245818e+00	-2.245832e+00	1.032500e+00	2.759472e-01	1.000000
59738.1987933137	5.78703703703704e-05	-5.78703703703704e-05	4.783641e+01	2.316951e+00	-2.316966e+00	8.850000e-01	2.554775e-01	1.000000
59738.1989090544	5.78703703703704e-05	-5.78703703703704e-05	4.510124e+01	2.262012e+00	-2.262026e+00	1.106250e+00	2.856325e-01	1.000000
59738.1990247951	5.78703703703704e-05	-5.78703703703704e-05	4.374632e+01	2.235985e+00	-2.235998e+00	1.253750e+00	3.040790e-01	1.000000
59738.1991405359	5.78703703703704e-05	-5.78703703703704e-05	4.197971e+01	2.175543e+00	-2.175556e+00	8.850000e-01	2.554775e-01	1.000000
59738.1992562766	5.78703703703704e-05	-5.78703703703704e-05	4.554180e+01	2.318046e+00	-2.318060e+00	1.401250e+00	3.214688e-01	1.000000
59738.1993720174	5.78703703703704e-05	-5.78703703703704e-05	4.296010e+01	2.330892e+00	-2.330905e+00	3.613750e+00	5.162500e-01	1.000000
59738.1994877581	5.78703703703704e-05	-5.78703703703704e-05	4.827132e+01	2.327137e+00	-2.327152e+00	8.850000e-01	2.554775e-01	1.000000
59738.1996034988	5.78703703703704e-05	-5.78703703703704e-05	4.542458e+01	2.269699e+00	-2.269713e+00	1.106250e+00	2.856325e-01	1.000000
59738.1997192396	5.78703703703704e-05	-5.78703703703704e-05	4.267375e+01	3.621975e+00	-3.621982e+00	1.927109e+00	6.094055e-01	0.382698
59738.2604831285	5.78703703703704e-05	-5.78703703703704e-05	4.532400e+01	2.347285e+00	-2.347514e+00	6.782274e-01	2.397896e-01	0.959364
59738.2605988692	5.78703703703704e-05	-5.78703703703704e-05	4.504211e+01	2.274400e+00	-2.274666e+00	8.946667e-01	2.697521e-01	1.000000
59738.26071461	5.78703703703704e-05	-5.78703703703704e-05	4.202017e+01	2.178012e+00	-2.178286e+00	4.880000e-01	1.992252e-01	1.000000
59738.2608303507	5.78703703703704e-05	-5.78703703703704e-05	4.667669e+01	2.326286e+00	-2.326636e+00	1.138667e+00	3.043215e-01	1.000000
59738.2609460914	5.78703703703704e-05	-5.78703703703704e-05	4.522292e+01	2.290971e+00	-2.291301e+00	1.138667e+00	3.043215e-01	1.000000
59738.2610618322	5.78703703703704e-05	-5.78703703703704e-05	4.929777e+01	2.348738e+00	-2.349117e+00	3.253333e-01	1.626667e-01	1.000000
59738.2611775729	5.78703703703704e-05	-5.78703703703704e-05	4.309433e+01	2.217792e+00	-2.218085e+00	7.320000e-01	2.440000e-01	1.000000
59738.2612933137	5.78703703703704e-05	-5.78703703703704e-05	4.891505e+01	2.360916e+00	-2.361247e+00	8.133333e-01	2.571986e-01	1.000000
